rssi,rate,noise_floor,data,local_timestamp,channel,label
-48,11,-94,"(0, 0, 4, -9, 6, -10, 8, -11, 9, -11, 9, -13, 10, -13, 9, -13, 9, -13, 8, -13, 8, -12, 7, -11, 7, -10, 7, -9, 7, -8, 7, -7, 7, -5, 8, -4, 8, -3, 8, -2, 8, 0, 8, 1, 8, 2, 7, 3, 7, 3, 6, 4, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 2, -12, 3, -12, 5, -12, 5, -11, 6, -9, 5, -7, 5, -6, 3, -4, 1, -3, -1, -2, -4, -1, -7, -2, -9, -3, -12, -4, -14, -6, -15, -7, -16, -9, -16, -11, -15, -12, -14, -12, -13, -11, -12, -10, -11, -8, -10, -5, -9, -2, -9)",95175884,1,Standing1Pose
-48,11,-94,"(0, 0, -2, 10, -5, 12, -6, 14, -7, 15, -8, 16, -8, 17, -7, 17, -6, 17, -6, 16, -6, 15, -5, 14, -5, 13, -6, 11, -6, 10, -7, 9, -8, 7, -8, 6, -9, 5, -9, 3, -10, 2, -10, 1, -10, 0, -10, -1, -10, -2, -10, -3, -9, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -7, 11, -9, 10, -10, 10, -11, 8, -11, 7, -10, 5, -9, 4, -6, 3, -4, 2, -1, 2, 3, 3, 6, 4, 9, 6, 11, 8, 13, 10, 14, 12, 14, 14, 14, 16, 13, 16, 11, 16, 10, 15, 8, 13, 7, 11, 7, 8, 7, 4, 8)",95187215,1,Standing1Pose
-48,11,-94,"(0, 0, -10, 3, -12, 2, -14, 2, -15, 2, -16, 2, -17, 2, -17, 2, -16, 3, -16, 3, -15, 3, -14, 2, -13, 2, -12, 1, -11, 0, -11, -1, -10, -2, -9, -3, -8, -4, -7, -6, -7, -6, -6, -7, -5, -8, -4, -8, -3, -9, -3, -9, -2, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 11, 4, 12, 3, 12, 2, 11, 1, 10, 1, 8, 0, 6, 0, 3, 0, 1, 1, -2, 3, -4, 5, -6, 7, -6, 10, -7, 12, -7, 14, -6, 16, -4, 18, -3, 18, -2, 18, 0, 17, 0, 15, 0, 14, -1, 11, -2, 9, -4, 7)",95194889,1,Standing1Pose
-48,11,-94,"(0, 0, 8, 6, 8, 9, 9, 11, 10, 13, 10, 13, 11, 13, 11, 13, 11, 13, 12, 12, 11, 11, 10, 10, 9, 10, 7, 9, 6, 9, 4, 9, 3, 9, 1, 9, 0, 9, -1, 9, -3, 9, -4, 9, -5, 8, -6, 7, -7, 7, -7, 6, -8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -13, -3, -14, -4, -14, -5, -14, -6, -13, -6, -11, -5, -9, -4, -7, -2, -5, 0, -3, 3, -1, 7, 0, 9, 0, 12, -1, 15, -2, 17, -4, 18, -5, 18, -7, 18, -9, 17, -10, 16, -10, 14, -10, 12, -9, 11, -7, 10, -4, 9, -1)",95207727,1,Standing1Pose
-48,11,-94,"(0, 0, -8, -8, -8, -12, -8, -14, -9, -15, -9, -16, -10, -16, -10, -17, -10, -16, -11, -14, -10, -13, -9, -13, -8, -13, -7, -12, -6, -11, -4, -11, -3, -11, -1, -11, 0, -10, 2, -10, 3, -10, 4, -9, 6, -8, 6, -8, 7, -7, 7, -6, 8, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 13, -1, 14, -1, 14, 1, 14, 2, 13, 2, 11, 2, 9, 1, 7, 0, 4, -2, 2, -5, -1, -7, -2, -10, -3, -13, -3, -16, -3, -18, -1, -20, 0, -21, 2, -21, 4, -20, 5, -19, 6, -17, 6, -15, 6, -13, 4, -11, 1, -10, -2)",95218429,1,Standing1Pose
-48,11,-94,"(0, 0, 10, -4, 12, -3, 14, -3, 16, -3, 17, -3, 17, -3, 17, -3, 16, -4, 16, -4, 15, -4, 14, -3, 13, -3, 12, -2, 11, -1, 10, 0, 10, 2, 9, 3, 8, 4, 7, 5, 6, 6, 5, 7, 4, 8, 4, 8, 3, 8, 2, 9, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -7, -13, -6, -13, -5, -14, -4, -13, -3, -12, -2, -10, -1, -8, -1, -5, -2, -2, -2, 1, -4, 3, -6, 5, -8, 6, -11, 7, -14, 6, -16, 6, -19, 4, -20, 3, -21, 1, -20, 0, -19, -1, -18, 0, -16, 1, -13, 2, -11, 4, -9)",95236103,1,Standing1Pose
-48,11,-94,"(0, 0, 3, -11, 5, -13, 7, -14, 8, -15, 9, -16, 9, -16, 8, -17, 8, -16, 7, -16, 7, -15, 6, -14, 6, -13, 6, -12, 6, -10, 7, -9, 8, -7, 8, -6, 8, -4, 9, -3, 9, -2, 9, 0, 9, 1, 9, 2, 9, 3, 8, 4, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 5, -13, 7, -12, 8, -12, 9, -10, 9, -9, 8, -7, 7, -6, 5, -4, 2, -3, -1, -2, -4, -3, -7, -3, -10, -5, -13, -7, -15, -9, -16, -11, -16, -14, -16, -15, -15, -16, -14, -16, -12, -15, -11, -13, -10, -11, -9, -8, -9, -4, -9)",95247227,1,Standing1Pose
-48,11,-94,"(0, 0, 1, 9, 0, 11, -2, 13, -2, 14, -2, 15, -2, 16, -1, 16, -1, 15, -1, 15, 0, 14, 0, 13, -1, 12, -1, 11, -2, 10, -3, 9, -4, 8, -5, 7, -6, 6, -7, 5, -7, 5, -8, 4, -9, 2, -9, 2, -9, 1, -9, 0, -9, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, -9, 7, -10, 7, -11, 6, -12, 5, -11, 3, -10, 2, -9, 2, -7, 1, -4, 2, -1, 2, 2, 4, 4, 6, 6, 8, 8, 10, 9, 12, 9, 14, 8, 16, 7, 17, 6, 17, 5, 16, 4, 15, 3, 13, 2, 11, 3, 8, 4, 6, 5)",95261928,1,Standing1Pose
-48,11,-94,"(0, 0, 0, -11, 2, -14, 4, -15, 5, -17, 5, -18, 5, -18, 4, -18, 4, -18, 3, -17, 3, -16, 3, -15, 3, -14, 4, -13, 4, -11, 5, -10, 6, -9, 7, -8, 7, -7, 8, -5, 8, -5, 8, -3, 9, -2, 9, -1, 9, 1, 9, 1, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 7, -11, 8, -11, 9, -10, 10, -9, 10, -7, 9, -6, 8, -4, 6, -3, 3, -3, 0, -3, -3, -4, -7, -5, -9, -7, -12, -10, -13, -12, -14, -14, -14, -16, -13, -18, -12, -18, -11, -18, -9, -17, -8, -14, -7, -12, -7, -9, -7, -5, -8)",95278599,1,Standing1Pose
-48,11,-94,"(0, 0, 2, 9, 1, 11, 0, 13, 0, 14, 0, 16, 1, 16, 1, 16, 1, 16, 2, 15, 1, 14, 1, 13, 1, 12, 0, 11, -1, 10, -2, 9, -3, 8, -4, 8, -5, 7, -6, 6, -7, 5, -8, 4, -8, 3, -9, 2, -9, 1, -9, 1, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -11, 5, -12, 4, -12, 3, -13, 2, -12, 1, -11, 1, -9, 0, -7, 1, -4, 2, -2, 3, 1, 5, 3, 7, 5, 9, 6, 12, 7, 14, 6, 16, 6, 17, 4, 18, 3, 18, 2, 17, 1, 15, 0, 13, 0, 11, 1, 9, 2, 7, 4)",95288228,1,Standing1Pose
-48,11,-94,"(0, 0, -2, 10, -5, 12, -6, 13, -7, 15, -7, 16, -7, 17, -7, 17, -7, 16, -6, 16, -6, 15, -6, 14, -5, 13, -6, 11, -6, 10, -7, 9, -8, 7, -8, 6, -9, 5, -9, 3, -10, 2, -10, 1, -10, -1, -10, -2, -10, -3, -9, -3, -9, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -7, 11, -9, 10, -10, 10, -11, 8, -11, 7, -10, 5, -8, 4, -6, 2, -4, 2, -1, 2, 3, 2, 6, 4, 9, 6, 11, 8, 13, 10, 14, 12, 14, 14, 14, 15, 12, 16, 11, 16, 10, 15, 8, 13, 7, 10, 7, 7, 7, 4, 8)",95299768,1,Standing1Pose
-48,11,-94,"(0, 0, -9, -5, -9, -8, -10, -11, -11, -11, -12, -12, -12, -12, -12, -12, -12, -12, -12, -10, -11, -10, -11, -10, -10, -9, -8, -9, -7, -9, -6, -8, -4, -9, -3, -9, -2, -9, -1, -9, 1, -9, 2, -9, 3, -8, 4, -8, 4, -8, 5, -8, 5, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 2, 12, 3, 12, 4, 11, 4, 10, 5, 9, 4, 7, 3, 5, 1, 3, -1, 2, -4, 0, -7, 0, -9, -1, -12, 0, -15, 1, -16, 3, -17, 5, -17, 6, -17, 8, -16, 9, -15, 10, -13, 9, -11, 8, -11, 6, -10, 4, -9, 1)",95312347,1,Standing1Pose
-48,11,-94,"(0, 0, -10, 5, -13, 5, -15, 5, -16, 5, -17, 5, -18, 6, -17, 6, -17, 6, -16, 6, -15, 6, -14, 6, -13, 5, -12, 4, -12, 2, -11, 1, -11, 0, -10, -2, -10, -3, -9, -5, -9, -5, -8, -6, -7, -7, -7, -8, -5, -9, -5, -9, -4, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 13, 3, 13, 2, 14, 0, 13, -1, 11, -1, 9, -1, 7, -1, 4, 0, 1, 1, -2, 3, -3, 6, -5, 9, -5, 12, -5, 14, -4, 17, -3, 19, -1, 20, 1, 20, 2, 19, 3, 18, 3, 17, 2, 15, 1, 12, -1, 10, -4, 8)",95326860,1,Standing1Pose
-48,11,-94,"(0, 0, -9, -6, -10, -8, -10, -10, -11, -11, -12, -12, -13, -11, -13, -11, -13, -10, -13, -10, -12, -10, -11, -9, -9, -9, -8, -9, -7, -9, -6, -9, -5, -9, -3, -9, -2, -9, -1, -9, 0, -9, 1, -9, 2, -8, 3, -8, 4, -8, 5, -7, 5, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 3, 11, 4, 11, 5, 11, 5, 10, 5, 8, 4, 7, 3, 5, 1, 3, -1, 2, -4, 0, -7, 0, -10, 0, -12, 1, -14, 2, -15, 4, -17, 6, -17, 8, -16, 8, -15, 10, -14, 10, -13, 9, -11, 8, -10, 6, -9, 3, -9, 0)",95338543,1,Standing1Pose
-48,11,-94,"(0, 0, -10, 2, -12, 0, -14, -1, -16, -1, -16, -1, -17, -1, -17, 0, -16, 0, -16, 0, -15, 0, -14, 0, -13, -1, -12, -1, -11, -2, -10, -3, -9, -4, -8, -5, -7, -6, -6, -7, -5, -7, -4, -8, -4, -8, -3, -9, -2, -9, -1, -9, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 11, 6, 11, 5, 11, 4, 11, 3, 10, 2, 8, 1, 6, 1, 3, 1, 0, 1, -3, 3, -5, 4, -7, 6, -8, 9, -9, 11, -9, 14, -8, 15, -7, 17, -6, 17, -4, 17, -3, 16, -2, 15, -2, 13, -3, 11, -4, 8, -6, 6)",95350119,1,Standing1Pose
-48,11,-94,"(0, 0, 6, 7, 6, 10, 6, 12, 6, 14, 7, 14, 7, 14, 7, 14, 7, 14, 8, 13, 7, 12, 6, 11, 5, 10, 4, 9, 2, 9, 1, 9, 0, 9, -1, 9, -2, 8, -4, 8, -5, 7, -6, 7, -6, 6, -7, 5, -8, 4, -8, 4, -8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -1, -13, -2, -13, -3, -13, -3, -12, -4, -10, -4, -8, -3, -6, -1, -4, 1, -2, 3, 0, 6, 1, 9, 2, 11, 2, 14, 1, 16, 0, 17, -2, 18, -3, 18, -5, 17, -6, 16, -7, 14, -7, 12, -5, 10, -4, 9, -1, 7, 1)",95363563,1,Standing1Pose
-48,11,-94,"(0, 0, 5, -10, 7, -12, 9, -12, 10, -13, 11, -14, 11, -15, 10, -15, 10, -15, 9, -14, 8, -13, 8, -12, 7, -11, 8, -10, 8, -8, 8, -7, 9, -6, 9, -4, 9, -3, 9, -1, 9, 0, 9, 1, 9, 2, 8, 3, 8, 4, 7, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 3, -13, 5, -13, 6, -13, 7, -11, 7, -9, 6, -8, 5, -6, 4, -4, 1, -3, -1, -2, -4, -2, -8, -2, -11, -3, -13, -5, -15, -7, -17, -9, -18, -11, -18, -12, -17, -13, -16, -13, -14, -12, -13, -11, -11, -9, -10, -5, -9, -2, -10)",95373603,1,Standing1Pose
-48,11,-94,"(0, 0, -9, -6, -10, -8, -10, -10, -11, -11, -12, -12, -12, -12, -12, -11, -12, -11, -12, -10, -11, -10, -10, -9, -9, -9, -8, -9, -7, -9, -6, -9, -4, -9, -3, -9, -2, -9, -1, -9, 0, -9, 2, -9, 3, -8, 3, -8, 4, -7, 5, -7, 6, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 3, 11, 4, 11, 5, 11, 5, 10, 5, 8, 4, 6, 3, 5, 1, 3, -1, 1, -4, 0, -7, 0, -10, 0, -12, 1, -14, 2, -16, 4, -17, 5, -17, 7, -16, 8, -15, 9, -14, 10, -13, 9, -11, 8, -10, 6, -9, 3, -9, 0)",95386104,1,Standing1Pose
-48,11,-94,"(0, 0, -6, -9, -6, -12, -6, -14, -6, -15, -6, -16, -7, -16, -7, -16, -7, -15, -7, -15, -7, -14, -6, -13, -5, -12, -4, -12, -3, -11, -2, -10, 0, -10, 1, -10, 2, -9, 3, -9, 4, -8, 5, -7, 6, -6, 6, -6, 7, -5, 7, -4, 8, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 11, -2, 12, -1, 12, 0, 13, 1, 11, 1, 10, 1, 8, 1, 6, 0, 3, -2, 1, -4, -1, -7, -3, -9, -4, -12, -4, -15, -4, -17, -3, -18, -1, -19, 0, -19, 1, -19, 3, -18, 4, -16, 4, -14, 3, -12, 2, -10, 0, -8, -3)",95399639,1,Standing1Pose
-48,11,-94,"(0, 0, 9, -7, 12, -7, 14, -6, 16, -7, 17, -8, 17, -8, 16, -9, 17, -12, 16, -8, 14, -8, 12, -7, 14, -3, 12, -6, 11, -4, 10, -2, 14, -1, 10, 1, 9, 1, 8, 2, 11, 1, 8, 5, 7, 6, 6, 6, 5, 11, 5, 7, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -6, -14, -5, -15, -4, -15, -2, -14, -1, -12, 0, -10, 0, -8, 0, -5, -1, -2, -2, 1, -5, 3, -7, 4, -10, 5, -13, 5, -15, 4, -18, 2, -20, 0, -22, -2, -21, -3, -21, -4, -20, -4, -18, -4, -16, -2, -13, 0, -11, 3, -9)",95415156,1,Standing1Pose
-48,11,-94,"(0, 0, -10, -1, -12, -3, -14, -5, -15, -5, -16, -5, -16, -5, -16, -5, -15, -4, -16, -4, -14, -4, -14, -4, -12, -4, -11, -4, -10, -5, -9, -5, -8, -6, -7, -7, -6, -8, -5, -8, -4, -9, -2, -9, -1, -9, -1, -9, 0, -9, 1, -9, 2, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 8, 9, 8, 8, 9, 8, 9, 6, 8, 5, 7, 4, 5, 3, 2, 2, 0, 2, -3, 2, -6, 3, -9, 4, -10, 6, -12, 8, -12, 10, -12, 12, -12, 14, -10, 15, -9, 15, -8, 15, -7, 13, -6, 12, -6, 10, -6, 7, -7, 4)",95427379,1,Standing1Pose
-48,11,-94,"(0, 0, -4, 9, -7, 10, -8, 11, -9, 12, -10, 13, -10, 13, -9, 13, -9, 13, -8, 12, -8, 11, -7, 10, -7, 9, -7, 8, -7, 7, -8, 5, -8, 4, -9, 3, -9, 2, -9, 0, -9, -1, -9, -2, -9, -3, -8, -4, -8, -5, -7, -5, -7, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, -6, 10, -8, 9, -8, 8, -9, 7, -9, 6, -8, 4, -7, 3, -5, 2, -3, 1, 0, 1, 3, 1, 6, 2, 8, 4, 10, 5, 12, 7, 13, 9, 14, 11, 13, 12, 12, 13, 11, 12, 10, 12, 9, 10, 8, 8, 7, 5, 7, 2, 7)",95442963,1,Standing1Pose
-48,11,-94,"(0, 0, 3, -10, 5, -11, 7, -12, 8, -12, 9, -14, 8, -14, 8, -14, 7, -14, 7, -14, 6, -12, 6, -12, 6, -11, 6, -10, 6, -9, 7, -7, 7, -6, 8, -4, 8, -3, 8, -2, 8, -1, 8, 0, 8, 1, 8, 2, 7, 3, 7, 4, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 4, -12, 5, -11, 6, -11, 7, -9, 7, -8, 7, -6, 6, -5, 4, -3, 2, -3, -1, -2, -4, -2, -7, -3, -9, -4, -12, -6, -14, -7, -14, -10, -16, -11, -15, -13, -15, -13, -13, -13, -12, -12, -10, -11, -9, -9, -9, -6, -8, -3, -8)",95452281,1,Standing1Pose
-48,11,-94,"(0, 0, 10, 3, 11, 6, 12, 8, 14, 9, 15, 9, 15, 9, 15, 8, 15, 8, 15, 7, 14, 7, 13, 6, 11, 6, 10, 6, 9, 7, 7, 7, 6, 8, 4, 8, 3, 9, 2, 9, 0, 9, -1, 9, -2, 9, -3, 9, -4, 8, -5, 8, -6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -12, -8, -13, -9, -12, -9, -11, -10, -10, -9, -8, -8, -7, -6, -5, -3, -4, 0, -3, 3, -2, 6, -3, 9, -3, 12, -5, 14, -7, 15, -9, 16, -11, 15, -14, 14, -15, 13, -15, 12, -15, 10, -14, 9, -13, 8, -10, 8, -7, 8, -4)",95465784,1,Standing1Pose
-48,11,-94,"(0, 0, 5, -9, 7, -9, 9, -10, 11, -11, 11, -12, 11, -12, 11, -12, 10, -12, 10, -12, 9, -11, 8, -10, 8, -9, 8, -8, 8, -7, 8, -5, 8, -4, 8, -2, 8, -1, 8, 0, 8, 1, 8, 2, 7, 3, 7, 4, 6, 5, 6, 5, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 2, -12, 3, -12, 4, -12, 5, -11, 6, -9, 5, -7, 5, -6, 3, -4, 1, -2, -1, -1, -4, -1, -7, -1, -10, -2, -12, -3, -14, -5, -16, -7, -17, -8, -17, -10, -16, -11, -15, -11, -14, -10, -12, -9, -11, -7, -10, -4, -9, -1, -9)",95476872,1,Standing1Pose
-48,11,-94,"(0, 0, -9, -5, -10, -8, -10, -10, -11, -10, -12, -11, -13, -11, -13, -11, -12, -10, -13, -10, -12, -10, -11, -9, -9, -8, -8, -8, -7, -8, -6, -8, -5, -9, -3, -9, -2, -9, -1, -9, 0, -9, 1, -9, 2, -8, 3, -8, 4, -7, 5, -7, 6, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 4, 11, 5, 11, 6, 11, 6, 9, 6, 8, 5, 6, 3, 4, 1, 3, -1, 1, -4, 0, -7, 0, -10, 0, -12, 1, -14, 3, -16, 5, -17, 7, -16, 8, -16, 10, -14, 10, -13, 10, -12, 10, -10, 9, -9, 6, -9, 4, -8, 1)",95491368,1,Standing1Pose
-48,11,-94,"(0, 0, -10, 3, -12, 1, -14, 1, -16, 1, -16, 1, -16, 1, -16, 2, -16, 2, -16, 2, -15, 2, -14, 2, -12, 1, -11, 0, -11, -1, -10, -2, -9, -3, -9, -4, -8, -5, -7, -6, -6, -7, -5, -7, -5, -8, -4, -8, -3, -8, -2, -9, -1, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 11, 4, 12, 3, 12, 2, 11, 1, 10, 1, 8, 0, 6, 0, 3, 0, 0, 1, -2, 3, -5, 5, -6, 7, -7, 9, -7, 12, -7, 14, -6, 16, -5, 17, -3, 17, -2, 17, -1, 16, 0, 15, -1, 13, -1, 11, -3, 8, -5, 6)",95505702,1,Standing1Pose
-48,11,-94,"(0, 0, -8, 6, -10, 6, -13, 7, -14, 7, -14, 8, -15, 8, -14, 8, -13, 8, -13, 8, -12, 7, -12, 7, -11, 6, -10, 5, -10, 3, -10, 2, -10, 1, -9, -1, -9, -2, -9, -3, -8, -4, -7, -5, -7, -6, -6, -6, -6, -7, -5, -8, -4, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -1, 12, -2, 12, -3, 12, -4, 10, -4, 9, -4, 7, -4, 5, -3, 3, -1, 1, 1, -1, 3, -2, 6, -2, 8, -2, 11, -1, 14, 0, 15, 2, 17, 3, 17, 5, 17, 6, 16, 7, 15, 6, 13, 5, 11, 4, 10, 1, 8, -2, 8)",95520191,1,Standing1Pose
-48,11,-94,"(0, 0, -5, 10, -7, 12, -9, 13, -10, 14, -10, 15, -11, 15, -10, 15, -9, 15, -9, 14, -9, 14, -8, 12, -8, 11, -8, 10, -8, 8, -9, 7, -9, 6, -10, 4, -10, 3, -10, 2, -10, 0, -10, -1, -10, -2, -10, -3, -9, -4, -9, -5, -8, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, -5, 12, -6, 12, -8, 11, -9, 10, -9, 8, -8, 6, -7, 5, -5, 3, -3, 2, 0, 1, 3, 1, 7, 2, 10, 3, 12, 5, 14, 7, 16, 9, 16, 12, 17, 13, 15, 14, 14, 14, 12, 13, 11, 11, 10, 9, 9, 6, 8, 2, 9)",95532217,1,Standing1Pose
-48,11,-94,"(0, 0, -10, -2, -12, -4, -13, -5, -15, -6, -16, -6, -16, -6, -16, -6, -15, -6, -15, -5, -14, -5, -13, -4, -11, -5, -10, -5, -9, -6, -8, -6, -7, -7, -6, -8, -4, -8, -3, -9, -2, -9, -1, -9, 0, -9, 1, -9, 2, -8, 3, -8, 4, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 9, 7, 10, 7, 10, 6, 10, 5, 9, 3, 7, 2, 5, 2, 2, 1, -1, 1, -4, 2, -6, 3, -9, 4, -10, 6, -11, 9, -12, 11, -12, 13, -11, 15, -10, 15, -9, 15, -7, 15, -6, 13, -6, 12, -5, 9, -6, 6, -7, 3)",95542815,1,Standing1Pose
-48,11,-94,"(0, 0, -1, -11, 0, -14, 1, -16, 2, -17, 2, -18, 2, -19, 1, -19, 1, -18, 0, -17, 0, -16, 1, -15, 1, -14, 2, -13, 3, -12, 3, -10, 5, -9, 6, -8, 6, -7, 7, -6, 8, -5, 8, -4, 9, -3, 9, -2, 9, 0, 9, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 10, -8, 11, -7, 12, -6, 12, -5, 12, -4, 10, -3, 8, -2, 6, -2, 3, -3, 0, -4, -3, -5, -6, -8, -8, -10, -10, -12, -11, -15, -11, -17, -10, -19, -9, -19, -8, -19, -6, -19, -5, -17, -4, -15, -4, -12, -4, -10, -5, -6, -7)",95550782,1,Standing1Pose
-48,11,-94,"(0, 0, 5, 8, 5, 10, 5, 12, 5, 13, 6, 14, 6, 14, 6, 14, 6, 14, 6, 13, 6, 12, 5, 11, 4, 10, 3, 10, 2, 9, 1, 9, 0, 9, -2, 9, -3, 8, -4, 7, -5, 7, -6, 6, -6, 5, -7, 5, -7, 4, -8, 3, -8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -12, 1, -13, 0, -13, -1, -13, -2, -12, -2, -11, -2, -9, -2, -6, -1, -4, 1, -2, 3, 0, 5, 2, 8, 3, 11, 3, 13, 3, 15, 1, 16, 0, 17, -2, 17, -3, 17, -4, 16, -5, 14, -5, 12, -4, 10, -3, 9, 0, 7, 2)",95565320,1,Standing1Pose
-48,11,-94,"(0, 0, 4, 9, 3, 11, 3, 13, 3, 14, 3, 15, 3, 15, 4, 15, 4, 15, 4, 14, 3, 13, 3, 12, 2, 11, 1, 10, 0, 10, -1, 9, -2, 8, -3, 8, -4, 8, -5, 7, -6, 6, -7, 5, -8, 5, -8, 4, -8, 3, -8, 2, -9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -12, 2, -12, 2, -13, 1, -13, 0, -12, -1, -11, -1, -9, -1, -7, 0, -4, 1, -2, 3, 1, 5, 3, 8, 4, 10, 5, 13, 5, 15, 4, 16, 3, 17, 1, 18, 0, 17, -1, 16, -2, 15, -2, 13, -2, 11, -1, 9, 1, 7, 3)",95574210,1,Standing1Pose
-48,11,-94,"(0, 0, 9, 0, 11, 2, 13, 3, 14, 3, 15, 3, 15, 3, 15, 3, 15, 3, 15, 2, 13, 2, 12, 2, 11, 2, 10, 3, 9, 3, 8, 4, 7, 5, 6, 6, 5, 6, 4, 7, 3, 8, 1, 7, 1, 8, 0, 8, -1, 8, -2, 8, -3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -9, -10, -9, -10, -8, -11, -7, -10, -6, -10, -5, -8, -4, -6, -3, -3, -2, -1, -2, 2, -3, 5, -4, 7, -6, 9, -8, 10, -9, 11, -12, 10, -14, 10, -16, 8, -16, 7, -17, 6, -16, 5, -14, 4, -13, 4, -10, 4, -8, 6, -5)",95583768,1,Standing1Pose
