Type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_time,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,9266,a6:9e:ca:c1:0d:af,-53,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196202347,0,83,0,5,0,"[0,0,11,11,12]"
CSI_DATA,9267,a6:9e:ca:c1:0d:af,-52,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196236388,0,83,0,5,0,"[0,0,13,9,14]"
CSI_DATA,9268,a6:9e:ca:c1:0d:af,-52,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196247454,0,83,0,5,0,"[0,0,16,0,16]"
CSI_DATA,9269,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196286967,0,83,0,5,0,"[0,0,-16,6,-14]"
CSI_DATA,9270,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196292341,0,83,0,5,0,"[0,0,2,16,4]"
CSI_DATA,9271,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196297626,0,83,0,5,0,"[0,0,-7,15,-5]"
CSI_DATA,9272,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196301522,0,83,0,5,0,"[0,0,9,13,10]"
CSI_DATA,9273,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196306165,0,83,0,5,0,"[0,0,-18,-1,-17]"
CSI_DATA,9274,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196357081,0,83,0,5,0,"[0,0,-9,14,-7]"
CSI_DATA,9275,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196371463,0,83,0,5,0,"[0,0,3,-16,1]"
CSI_DATA,9276,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196392658,0,83,0,5,0,"[0,0,-9,-14,-10]"
CSI_DATA,9277,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196401799,0,83,0,5,0,"[0,0,-7,14,-5]"
CSI_DATA,9278,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196408059,0,83,0,5,0,"[0,0,-10,-12,-11]"
CSI_DATA,9279,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196591993,0,83,0,5,0,"[0,0,-16,3,-14]"
CSI_DATA,9280,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196599139,0,83,0,5,0,"[0,0,-14,7,-13]"
CSI_DATA,9281,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196611751,0,83,0,5,0,"[0,0,9,-13,7]"
CSI_DATA,9282,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196646464,0,83,0,5,0,"[0,0,15,-1,14]"
CSI_DATA,9283,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196694036,0,83,0,5,0,"[0,0,-7,13,-6]"
CSI_DATA,9284,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196709521,0,83,0,5,0,"[0,0,15,1,14]"
CSI_DATA,9285,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196713736,0,83,0,5,0,"[0,0,-1,14,0]"
CSI_DATA,9286,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196717462,0,83,0,5,0,"[0,0,8,-13,7]"
CSI_DATA,9287,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,196970913,0,83,0,5,0,"[0,0,13,-6,12]"
CSI_DATA,9288,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,196974863,0,83,0,5,0,"[0,0,-1,14,0]"
CSI_DATA,9289,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,196978509,0,83,0,5,0,"[0,0,-8,12,-6]"
CSI_DATA,9290,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,196982336,0,83,0,5,0,"[0,0,-2,-14,-4]"
CSI_DATA,9291,a6:9e:ca:c1:0d:af,-52,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,196985995,0,83,0,5,0,"[0,0,14,-8,12]"
CSI_DATA,9292,a6:9e:ca:c1:0d:af,-52,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,196998224,0,83,0,5,0,"[0,0,-16,2,-15]"
CSI_DATA,9293,a6:9e:ca:c1:0d:af,-53,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197003383,0,83,0,5,0,"[0,0,-10,-12,-11]"
CSI_DATA,9294,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197055486,0,83,0,5,0,"[0,0,11,9,11]"
CSI_DATA,9295,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197066366,0,83,0,5,0,"[0,0,5,-14,4]"
CSI_DATA,9296,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,197079064,0,83,0,5,0,"[0,0,15,-3,14]"
CSI_DATA,9297,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197084490,0,83,0,5,0,"[0,0,4,13,5]"
CSI_DATA,9298,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197088598,0,83,0,5,0,"[0,0,-8,-13,-9]"
CSI_DATA,9299,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197099236,0,83,0,5,0,"[0,0,-15,-3,-14]"
CSI_DATA,9300,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197103478,0,83,0,5,0,"[0,0,15,-1,14]"
CSI_DATA,9301,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197112828,0,83,0,5,0,"[0,0,-9,12,-8]"
CSI_DATA,9302,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197121502,0,83,0,5,0,"[0,0,-11,-10,-12]"
CSI_DATA,9303,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197125238,0,83,0,5,0,"[0,0,-7,13,-6]"
CSI_DATA,9304,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197162797,0,83,0,5,0,"[0,0,1,-15,0]"
CSI_DATA,9305,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,197171210,0,83,0,5,0,"[0,0,9,11,9]"
CSI_DATA,9306,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197179235,0,83,0,5,0,"[0,0,-9,-12,-10]"
CSI_DATA,9307,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197185102,0,83,0,5,0,"[0,0,9,11,10]"
CSI_DATA,9308,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197188843,0,83,0,5,0,"[0,0,10,-11,9]"
CSI_DATA,9309,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197196006,0,83,0,5,0,"[0,0,15,-3,14]"
CSI_DATA,9310,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197205149,0,83,0,5,0,"[0,0,1,-16,-1]"
CSI_DATA,9311,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197215031,0,83,0,5,0,"[0,0,15,1,14]"
CSI_DATA,9312,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,197225916,0,83,0,5,0,"[0,0,-4,-15,-5]"
CSI_DATA,9313,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197260236,0,83,0,5,0,"[0,0,6,13,7]"
CSI_DATA,9314,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197265413,0,83,0,5,0,"[0,0,-16,-5,-15]"
CSI_DATA,9315,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197273584,0,83,0,5,0,"[0,0,10,10,11]"
CSI_DATA,9316,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,197280568,0,83,0,5,0,"[0,0,13,-8,11]"
CSI_DATA,9317,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,197284753,0,83,0,5,0,"[0,0,14,-6,13]"
CSI_DATA,9318,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197289296,0,83,0,5,0,"[0,0,-11,-11,-12]"
CSI_DATA,9319,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197293549,0,83,0,5,0,"[0,0,7,12,8]"
CSI_DATA,9320,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197307902,0,83,0,5,0,"[0,0,-15,-6,-16]"
CSI_DATA,9321,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197311917,0,83,0,5,0,"[0,0,-8,13,-6]"
CSI_DATA,9322,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197324733,0,83,0,5,0,"[0,0,-9,13,-7]"
CSI_DATA,9323,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197381164,0,83,0,5,0,"[0,0,1,-16,-1]"
CSI_DATA,9324,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197385366,0,83,0,5,0,"[0,0,13,-8,12]"
CSI_DATA,9325,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197389016,0,83,0,5,0,"[0,0,15,-4,14]"
CSI_DATA,9326,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197392948,0,83,0,5,0,"[0,0,10,11,10]"
CSI_DATA,9327,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197403552,0,83,0,5,0,"[0,0,0,-16,-2]"
CSI_DATA,9328,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197412445,0,83,0,5,0,"[0,0,-6,-15,-7]"
CSI_DATA,9329,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197421018,0,83,0,5,0,"[0,0,1,15,2]"
CSI_DATA,9330,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197578783,0,83,0,5,0,"[0,0,-15,4,-14]"
CSI_DATA,9331,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197586743,0,83,0,5,0,"[0,0,-12,-10,-12]"
CSI_DATA,9332,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197593658,0,83,0,5,0,"[0,0,15,-3,14]"
CSI_DATA,9333,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197598269,0,83,0,5,0,"[0,0,1,15,3]"
CSI_DATA,9334,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197602408,0,83,0,5,0,"[0,0,15,-3,14]"
CSI_DATA,9335,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197616688,0,83,0,5,0,"[0,0,15,-2,14]"
CSI_DATA,9336,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197625102,0,83,0,5,0,"[0,0,-15,6,-14]"
CSI_DATA,9337,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197631873,0,83,0,5,0,"[0,0,-7,-15,-8]"
CSI_DATA,9338,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197636388,0,83,0,5,0,"[0,0,6,14,7]"
CSI_DATA,9339,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197670844,0,83,0,5,0,"[0,0,11,-11,9]"
CSI_DATA,9340,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197702974,0,83,0,5,0,"[0,0,-5,15,-3]"
CSI_DATA,9341,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197773532,0,83,0,5,0,"[0,0,3,-16,1]"
CSI_DATA,9342,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197790032,0,83,0,5,0,"[0,0,6,13,7]"
CSI_DATA,9343,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197793993,0,83,0,5,0,"[0,0,-15,-7,-15]"
CSI_DATA,9344,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197798458,0,83,0,5,0,"[0,0,-7,-14,-8]"
CSI_DATA,9345,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197803198,0,83,0,5,0,"[0,0,10,-13,8]"
CSI_DATA,9346,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197807152,0,83,0,5,0,"[0,0,6,14,8]"
CSI_DATA,9347,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197821599,0,83,0,5,0,"[0,0,-6,15,-4]"
CSI_DATA,9348,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197828371,0,83,0,5,0,"[0,0,-16,-3,-16]"
CSI_DATA,9349,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197836619,0,83,0,5,0,"[0,0,-6,-15,-7]"
CSI_DATA,9350,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197841134,0,83,0,5,0,"[0,0,7,14,8]"
CSI_DATA,9351,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197874828,0,83,0,5,0,"[0,0,14,7,14]"
CSI_DATA,9352,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197885514,0,83,0,5,0,"[0,0,-8,14,-6]"
CSI_DATA,9353,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197901456,0,83,0,5,0,"[0,0,-15,-6,-15]"
CSI_DATA,9354,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197905586,0,83,0,5,0,"[0,0,7,13,8]"
CSI_DATA,9355,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197914052,0,83,0,5,0,"[0,0,15,-4,14]"
CSI_DATA,9356,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197923557,0,83,0,5,0,"[0,0,-16,4,-15]"
CSI_DATA,9357,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197930984,0,83,0,5,0,"[0,0,-16,-4,-15]"
CSI_DATA,9358,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197940717,0,83,0,5,0,"[0,0,-5,-16,-6]"
CSI_DATA,9359,a6:9e:ca:c1:0d:af,-52,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197976894,0,83,0,5,0,"[0,0,14,-5,12]"
CSI_DATA,9360,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,197994950,0,83,0,5,0,"[0,0,10,-12,8]"
CSI_DATA,9361,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198033127,0,83,0,5,0,"[0,0,14,-5,12]"
CSI_DATA,9362,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198043352,0,83,0,5,0,"[0,0,1,-15,-1]"
CSI_DATA,9363,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198106192,0,83,0,5,0,"[0,0,-3,-16,-4]"
CSI_DATA,9364,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198128752,0,83,0,5,0,"[0,0,15,0,14]"
CSI_DATA,9365,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198141603,0,83,0,5,0,"[0,0,-5,15,-3]"
CSI_DATA,9366,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198151673,0,83,0,5,0,"[0,0,14,-4,12]"
CSI_DATA,9367,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198215611,0,83,0,5,0,"[0,0,15,1,14]"
CSI_DATA,9368,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198233275,0,83,0,5,0,"[0,0,15,-2,14]"
CSI_DATA,9369,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198242682,0,83,0,5,0,"[0,0,-4,-15,-5]"
CSI_DATA,9370,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198251500,0,83,0,5,0,"[0,0,12,7,12]"
CSI_DATA,9371,a6:9e:ca:c1:0d:af,-50,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198511966,0,83,0,5,0,"[0,0,-3,-15,-3]"
CSI_DATA,9372,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198517059,0,83,0,5,0,"[0,0,-16,0,-14]"
CSI_DATA,9373,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198521592,0,83,0,5,0,"[0,0,12,8,11]"
CSI_DATA,9374,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198530364,0,83,0,5,0,"[0,0,9,11,9]"
CSI_DATA,9375,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198539003,0,83,0,5,0,"[0,0,6,13,6]"
CSI_DATA,9376,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198549235,0,83,0,5,0,"[0,0,15,2,14]"
CSI_DATA,9377,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198553593,0,83,0,5,0,"[0,0,-8,13,-6]"
CSI_DATA,9378,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198557448,0,83,0,5,0,"[0,0,12,-9,10]"
CSI_DATA,9379,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198596835,0,83,0,5,0,"[0,0,9,-13,7]"
CSI_DATA,9380,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198615183,0,83,0,5,0,"[0,0,8,-14,5]"
CSI_DATA,9381,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,198619263,0,83,0,5,0,"[0,0,13,7,12]"
CSI_DATA,9382,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198625197,0,83,0,5,0,"[0,0,14,3,13]"
CSI_DATA,9383,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198641316,0,83,0,5,0,"[0,0,-16,0,-14]"
CSI_DATA,9384,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198653023,0,83,0,5,0,"[0,0,0,15,1]"
CSI_DATA,9385,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198659117,0,83,0,5,0,"[0,0,-14,9,-12]"
CSI_DATA,9386,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198704975,0,83,0,5,0,"[0,0,3,14,4]"
CSI_DATA,9387,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198711485,0,83,0,5,0,"[0,0,-15,4,-13]"
CSI_DATA,9388,a6:9e:ca:c1:0d:af,-50,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,198716689,0,83,0,5,0,"[0,0,15,1,14]"
CSI_DATA,9389,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198721174,0,83,0,5,0,"[0,0,1,15,2]"
CSI_DATA,9390,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198724852,0,83,0,5,0,"[0,0,-16,1,-15]"
CSI_DATA,9391,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198729213,0,83,0,5,0,"[0,0,4,-15,2]"
CSI_DATA,9392,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198741891,0,83,0,5,0,"[0,0,-4,-15,-5]"
CSI_DATA,9393,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198747032,0,83,0,5,0,"[0,0,6,-14,4]"
CSI_DATA,9394,a6:9e:ca:c1:0d:af,-50,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198759374,0,83,0,5,0,"[0,0,0,15,2]"
CSI_DATA,9395,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,198797935,0,83,0,5,0,"[0,0,14,-7,12]"
CSI_DATA,9396,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198808445,0,83,0,5,0,"[0,0,5,-15,3]"
CSI_DATA,9397,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198814225,0,83,0,5,0,"[0,0,-11,-11,-12]"
CSI_DATA,9398,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198826288,0,83,0,5,0,"[0,0,15,-2,13]"
CSI_DATA,9399,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198832285,0,83,0,5,0,"[0,0,-14,8,-13]"
CSI_DATA,9400,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,198843173,0,83,0,5,0,"[0,0,14,4,13]"
CSI_DATA,9401,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,0,-95,0,6,0,198850013,0,83,0,5,0,"[0,0,-5,-15,-7]"
CSI_DATA,9402,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198860939,0,83,0,5,0,"[0,0,-11,-11,-11]"
CSI_DATA,9403,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198898785,0,83,0,5,0,"[0,0,13,-7,11]"
CSI_DATA,9404,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198917256,0,83,0,5,0,"[0,0,-2,-16,-3]"
CSI_DATA,9405,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198925466,0,83,0,5,0,"[0,0,-16,-2,-15]"
CSI_DATA,9406,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198929156,0,83,0,5,0,"[0,0,9,-13,7]"
CSI_DATA,9407,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198938687,0,83,0,5,0,"[0,0,-15,6,-13]"
CSI_DATA,9408,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198942584,0,83,0,5,0,"[0,0,-5,14,-3]"
CSI_DATA,9409,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198946588,0,83,0,5,0,"[0,0,14,-5,12]"
CSI_DATA,9410,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198956711,0,83,0,5,0,"[0,0,13,-8,11]"
CSI_DATA,9411,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198960609,0,83,0,5,0,"[0,0,2,-15,0]"
CSI_DATA,9412,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198964523,0,83,0,5,0,"[0,0,2,-15,1]"
CSI_DATA,9413,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,198968603,0,83,0,5,0,"[0,0,15,-3,14]"
CSI_DATA,9414,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,199001348,0,83,0,5,0,"[0,0,-15,3,-14]"
CSI_DATA,9415,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,199011914,0,83,0,5,0,"[0,0,-5,-14,-7]"
CSI_DATA,9416,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,199020580,0,83,0,5,0,"[0,0,10,-11,8]"
CSI_DATA,9417,a6:9e:ca:c1:0d:af,-51,11,1,7,0,1,1,0,1,0,1,-95,0,6,0,199029987,0,83,0,5,0,"[0,0,-15,-1,-14]"
CSI_DATA,9418,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,199040764,0,83,0,5,0,"[0,0,-6,13,-5]"
CSI_DATA,9419,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,199049064,0,83,0,5,0,"[0,0,1,-15,0]"
CSI_DATA,9420,a6:9e:ca:c1:0d:af,-51,11,1,6,0,1,1,0,1,0,0,-95,0,6,0,199052556,0,83,0,5,0,"[0,0,-10,-10,-10]"
